id	name	image	match_file	match_type
f_23025	禁衛重弩手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23026	重弩上尉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23027	连弩手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23028	禁衛连弩手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23029	连弩上尉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23030	猎魔將軍范海辛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23031	修女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23032	戰斗修女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23033	戰斗修女長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23034	执事	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23035	女牧師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23036	主教	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23038	復仇旋舞茱蒂	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23039	猎龍將軍文森特	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23040	尊贵的艾瑞亞	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23041	精靈弓手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23042	精靈長弓手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23043	精靈神射手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23044	精靈猎人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23045	精靈游侠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23046	精靈狙擊手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23047	首席游侠语風	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23048	精靈女巫	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23049	精靈祭司	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23050	精靈大祭司	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23051	精靈火法学徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23052	精靈火法師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23053	精靈火魔导	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23054	怒焰諾亞麗	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23055	天馬侦查兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23056	天馬骑衛兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23057	天馬骑衛隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23058	天馬骑兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23059	天馬突擊兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23060	天馬突擊隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23061	西風团長菲莉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23063	冰雪祭司瑞莱	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23064	精靈武士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23065	精靈祝福武士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23066	精靈破法者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23067	精靈衛兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23068	精靈禁衛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23069	精靈禁衛長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23070	影刺辛諾德	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23071	精靈雷法学徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23072	精靈雷法師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23073	精靈雷魔导	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23074	精靈冰法学徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23075	精靈冰法師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23076	精靈冰魔导	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23077	霜雷之心席尔瓦	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23078	御林铁衛希恩	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23079	焰纹凯蒂	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23080	远古之槍妮可	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23081	貓人劍客	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23082	貓人刺客	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23083	貓人刺殺大師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23084	貓人信使	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23085	貓人斥候	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23086	貓人追踪者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23087	疾風劍瑪麗塔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23094	猎手诡狼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23095	翼人武士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23096	翼人勇士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23097	翼人影武者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23098	翼人戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23099	翼人襲擊者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23100	翼人嗜血者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23101	苍翼族長拉姆	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23102	獸人王狮吼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23103	疾影劍迦羅娜	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23104	兔人門生	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23105	兔人劍客	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23106	兔人劍豪	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23107	兔人弓箭手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23108	兔人猎手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23109	兔人狙擊手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23110	狙殺大師汉娜	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23111	狼人戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23112	狼人斗士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23113	狼人突襲者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23114	狼人猎手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23115	狼人嗜血者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23116	狼人血腥撕裂者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23117	荒野屠夫巴登	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23118	劍聖艾拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23119	狼王加內特	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23120	苍翼守護者尤莲	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23121	僵尸衛兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23122	僵尸哨衛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23123	僵尸衛隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23124	僵尸劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23125	僵尸戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23126	僵尸隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23127	不滅的克里斯	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23128	吸血鬼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23129	吸血鬼贵族	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23130	吸血鬼伯爵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23131	吸血鬼学徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23132	吸血鬼法師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23133	吸血鬼导師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23134	嗜血亲王基拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23135	冰幽靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23136	寒冷幽靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23137	冷風幽靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23138	幽靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23139	恐怖幽靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23140	恐怖魅影	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23141	绝望之靈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23142	死靈君主希洛	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23143	凋零公主瑞琪	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23144	诱骗者迪卡伊	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23145	骷髏劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23146	骷髏戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23147	骷髏百夫長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23148	骷髏投槍手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23149	骷髏投毒者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23150	骷髏剧毒散播者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23151	咒神者费蒙德	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23152	骷髏劍士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23153	骷髏戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23154	骷髏百夫長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23155	骷髏投槍手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23156	骷髏投毒者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23157	骷髏剧毒散播者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23158	咒神者费蒙德	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23159	恐惧骑兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23160	恐惧骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23161	恐惧骑士隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23162	死亡骑兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23163	死亡骑士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23164	死亡骑士隊長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23165	混沌領主庫彻	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23166	骷髏王克尔多	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23167	骷髏王克尔多	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23168	囚魂領主布雷泽	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23169	地精流氓	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23170	地精土匪	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23171	地精無赖	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23172	地精暴徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23173	地精路霸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23174	地精亡命徒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23175	地精弓手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23176	地精偷猎者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23177	地精毒箭手	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23178	突襲隊長麻脸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23179	地精靈媒	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23180	地精薩满	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23181	地精先知	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23182	地精织網者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23183	地精猎人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23184	地精狩猎大師	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23185	隱士妮迪雅	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23186	帅小伙翔仔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23187	死亡之花伊尔莎	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23188	木盾约伯	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23189	巨魔蛮兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23190	巨魔老蛮兵	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23191	巨魔蛮兵头目	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23192	巨魔戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23193	巨魔狂戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23194	巨魔狂暴戰士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23195	巨魔力士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23196	巨魔大力士	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23197	巨魔怪力头目	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23198	尖牙族長	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23199	石巨魔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23200	晶化巨魔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23201	晶化狂怒者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23202	血巨魔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23203	沸血巨魔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23204	沸血暴虐者	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23205	铁拳血眼	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23206	蛮王火齿	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23207	巨槌沃多	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23208	邪力	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23209	猎狗	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23210	大型猎狗	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23211	狂怒猎狗	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23212	地狱犬	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23213	大型地狱犬	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23214	迅猛地狱犬	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23215	地狱犬雄	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23216	蜥蜴	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23217	重甲蜥蜴	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23218	超重甲蜥蜴	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23219	雷霆蜥蜴	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23220	成年雷霆蜥	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23221	劍齿雷霆蜥	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23222	碉堡巨蜥首領	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23223	吸血蝙蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23224	嗜血蝙蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23225	猩紅巨蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23226	毒蝙蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23227	剧毒蝙蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23228	喷毒巨蝠	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23229	猛毒蝠王	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23230	雷霆蜥蜴王	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23231	異血蝠王	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23232	奇美拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23233	成年奇美拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23234	奇美拉头領	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23235	狮鹫	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23236	铁翼狮鹫	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23237	狮鹫头領	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23238	魔焰奇美拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23239	宝石獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23240	金色宝石獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23241	異色宝石獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23242	独角獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23243	幻影独角獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23244	相位独角獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23245	虹頂宝石獸	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23246	猎狗克里冈	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23248	梦魇	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23249	火焰雏龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23250	火焰飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23251	成年火焰飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23252	忠诚的瓦卡諾斯	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23253	幼年火焰龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23254	火焰龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23255	火焰龍女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23256	火龍女王瓦妮莎	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23257	冰霜雏龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23258	冰霜飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23259	成年冰霜飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23260	冰暴之父格莱西亞	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23261	幼年冰霜龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23262	冰霜龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23263	冰霜龍女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23264	极地龍母諾拉	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23265	闪电雏龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23266	闪电飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23267	成年闪电飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23268	破天之槍塔蒂諾斯	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23269	幼年闪电龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23270	闪电龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23271	闪电龍女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23272	鬼武白龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23273	神聖雏龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23274	神聖飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23275	成年神聖飛龍	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23276	驭光者伊斯奈尔	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23277	幼年神聖龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23278	神聖龍人	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
f_23279	神聖龍女	/cards/immortalchicks_ci/JP_Richarda.jpg	JP_Richarda.jpg	image_basename
