id	name	phyle	quality	search_keyword
f_26510	逆位魔鬼	11	4	逆位魔鬼
f_26511	逆位魔鬼	11	5	逆位魔鬼
f_26512	逆位太陽	9	4	逆位太陽
f_26513	逆位太陽	9	5	逆位太陽
f_26514	逆位月亮	6	4	逆位月亮
f_26515	逆位月亮	6	5	逆位月亮
f_26516	逆位世界	8	4	逆位世界
f_26517	逆位世界	8	5	逆位世界
f_26518	逆位空白	8	4	逆位空白
f_26519	逆位空白	8	5	逆位空白
f_26520	逆位女祭司	4	4	逆位女祭司
f_26521	逆位女祭司	4	5	逆位女祭司
f_26522	逆位倒吊人	7	4	逆位倒吊人
f_26523	逆位倒吊人	7	5	逆位倒吊人
f_19801	摩羯座	2	4	摩羯座
f_19802	摩羯座	2	5	摩羯座
f_19803	水瓶座	6	4	水瓶座
f_19804	水瓶座	6	5	水瓶座
f_19805	雙魚座	3	4	雙魚座
f_19806	雙魚座	3	5	雙魚座
f_19807	雙魚座幻身	3	4	雙魚座幻身
f_19808	雙魚座幻身	3	5	雙魚座幻身
f_19809	白羊座	3	4	白羊座
f_19810	白羊座	3	5	白羊座
f_19811	金牛座	2	4	金牛座
f_19812	金牛座	2	5	金牛座
f_19813	雙子座·兄	6	4	雙子座·兄
f_19814	雙子座·兄	6	5	雙子座·兄
f_19815	雙子座·弟	6	4	雙子座·弟
f_19816	雙子座·弟	6	5	雙子座·弟
f_19817	巨蟹座	1	4	巨蟹座
f_19818	巨蟹座	1	5	巨蟹座
f_19819	狮子座	7	4	狮子座
f_19820	狮子座	7	5	狮子座
f_19821	處女座	2	4	處女座
f_19822	處女座	2	5	處女座
f_19823	天秤座	6	4	天秤座
f_19824	天秤座	6	5	天秤座
f_19825	天蝎座	1	4	天蝎座
f_19826	天蝎座	1	5	天蝎座
f_19827	射手座	7	4	射手座
f_19828	射手座	7	5	射手座
f_19829	雙魚座守護神	3	4	雙魚座守護神
f_19830	雙魚座守護神	3	5	雙魚座守護神
f_8002	國王奥古斯都	1	5	國王奥古斯都
f_8004	復仇旋舞茱蒂	1	5	復仇旋舞茱蒂
f_8006	不敗尊者卡修	1	5	不敗尊者卡修
f_8010	猎狗克里冈	3	5	猎狗克里冈
f_8012	冰雪祭司瑞莱	6	5	冰雪祭司瑞莱
f_8014	獸人王狮吼	7	5	獸人王狮吼
f_8016	疾影劍迦羅娜	7	5	疾影劍迦羅娜
f_8018	死靈君主希洛	2	5	死靈君主希洛
f_8022	雷霆蜥蜴王	3	5	雷霆蜥蜴王
f_8024	蛮王火齿	5	5	蛮王火齿
f_8026	帅小伙翔仔	4	5	帅小伙翔仔
f_8028	诱骗者迪卡伊	2	5	诱骗者迪卡伊
f_8030	巨槌沃多	5	5	巨槌沃多
f_8032	猎龍將軍文森特	1	5	猎龍將軍文森特
f_8034	尊贵的艾瑞亞	1	5	尊贵的艾瑞亞
f_8036	御林铁衛希恩	6	5	御林铁衛希恩
f_8038	焰纹凯蒂	6	5	焰纹凯蒂
f_8044	劍聖艾拉	7	5	劍聖艾拉
f_8046	狼王加內特	7	5	狼王加內特
f_8048	骷髏王克尔多	2	5	骷髏王克尔多
f_8050	囚魂領主布雷泽	2	5	囚魂領主布雷泽
f_8056	梦魇	3	5	梦魇
f_8058	死亡之花伊尔莎	4	5	死亡之花伊尔莎
f_8060	邪力	5	5	邪力
f_8040	远古之槍妮可	6	5	远古之槍妮可
f_8052	天堂的審判者	8	5	天堂的審判者
f_8062	異血蝠王	3	5	異血蝠王
f_8064	木盾约伯	4	5	木盾约伯
f_9009	疯狂牛王加摩尔	3	4	疯狂牛王加摩尔
f_9023	召喚使者愛麗絲	1	4	召喚使者愛麗絲
f_9025	骷髏王克尔多	2	4	骷髏王克尔多
f_9026	骷髏王克尔多	2	5	骷髏王克尔多
f_9028	摩羯座守護星	2	5	摩羯座守護星
f_9029	摩羯座守護星	2	4	摩羯座守護星
f_9030	摩羯座守護星	2	5	摩羯座守護星
f_9106	大天使百夫長	10	4	大天使百夫長
f_9218	贞德	1	5	贞德
f_9219	梅琳妲	8	5	梅琳妲
f_9220	十文字茜	8	5	十文字茜
f_9310	史莱姆國王阿凯	8	5	史莱姆國王阿凯
f_9401	狐先知雪伦	7	5	狐先知雪伦
f_9402	情报專家靈耳	7	5	情报專家靈耳
f_9403	鼠人上忍	7	5	鼠人上忍
f_9404	海之守護女神	8	5	海之守護女神
f_9405	忠义之靈犬	8	5	忠义之靈犬
f_9406	降龍之不戒尼	8	5	降龍之不戒尼
f_9407	火眼的貓女神	8	5	火眼的貓女神
f_9408	風暴之神	8	5	風暴之神
f_9409	创世太陽神	8	5	创世太陽神
f_9410	亞特弥	6	5	亞特弥
f_9411	贞德	1	5	贞德
f_9412	卡洛斯	8	5	卡洛斯
f_9413	紫帝	8	5	紫帝
f_9414	梅琳妲	8	5	梅琳妲
f_9415	愛的连线·媒神	8	5	愛的连线·媒神
f_9416	十文字茜	8	5	十文字茜
f_9417	卡尔娜	8	5	卡尔娜
f_9418	恋人	10	5	恋人
f_9524	凯普莱特家仆	1	5	凯普莱特家仆
f_9526	凯普莱特骑士	1	5	凯普莱特骑士
f_9528	凯普莱特勇士	1	6	凯普莱特勇士
f_9535	玉兔精	7	5	玉兔精
f_9543	梦幻假日索瑪麗	7	5	梦幻假日索瑪麗
f_9549	梦魇骑士杜拉罕	2	4	梦魇骑士杜拉罕
f_9551	南瓜領主杰克	2	5	南瓜領主杰克
f_9559	驯鹿之靈	103	5	驯鹿之靈
f_9561	聖诞女郎梅麗尔	7	5	聖诞女郎梅麗尔
f_9569	年煞	3	5	年煞
f_9571	烛影龍妖	9	5	烛影龍妖
f_9577	惡作剧小丑	8	5	惡作剧小丑
f_9579	怪诞愚者	7	5	怪诞愚者
f_9583	岩脊巨怪	5	5	岩脊巨怪
f_9585	迪亞波羅	11	5	迪亞波羅
f_9587	疯狂牛王加摩尔EX	3	4	疯狂牛王加摩尔EX
f_9591	熊孩子东东	8	5	熊孩子东东
f_9593	糖心使者海莉	1	4	糖心使者海莉
f_9594	糖心使者海莉	1	5	糖心使者海莉
f_9595	人類泳装	1	5	人類泳装
f_9600	巨蟹座	1	5	巨蟹座
f_9602	假日貓女索瑪麗	7	5	假日貓女索瑪麗
f_9604	梁山伯	2	5	梁山伯
f_9606	学姐索菲亞	6	5	学姐索菲亞
f_9608	迅刃格蕾絲	8	5	迅刃格蕾絲
f_9610	太乙真人	10	5	太乙真人
f_9612	玉兔	7	5	玉兔
f_9614	雲間玉镜	10	5	雲間玉镜
f_9616	逆位高塔	3	5	逆位高塔
f_9618	天蝎座	1	5	天蝎座
f_9620	银色守衛	1	5	银色守衛
f_9622	萬聖小丑	2	5	萬聖小丑
f_9624	逆位魔鬼	11	5	逆位魔鬼
f_9626	射手座	7	5	射手座
f_9628	酥烤焦糖鸡	3	5	酥烤焦糖鸡
f_9630	芝麻糊糊鸡	3	5	芝麻糊糊鸡
f_9632	紫薯麻麻鸡	3	5	紫薯麻麻鸡
f_9634	肉汁重骑兵	4	5	肉汁重骑兵
f_9636	不屈戰士利克	8	4	不屈戰士利克
f_9637	不屈戰士利克	8	5	不屈戰士利克
f_9638	聖诞绮梦蒂娜	1	4	聖诞绮梦蒂娜
f_9639	聖诞绮梦蒂娜	1	5	聖诞绮梦蒂娜
f_9640	聖诞雪精靈瑞絲	6	5	聖诞雪精靈瑞絲
f_9642	雪國聖使拉夫尔	6	4	雪國聖使拉夫尔
f_9643	雪國聖使拉夫尔	6	5	雪國聖使拉夫尔
f_18004	佣兵隊長	1	5	佣兵隊長
f_18008	聖殿骑士	1	5	聖殿骑士
f_18012	精靈狙擊手	6	5	精靈狙擊手
f_18016	精靈雷魔导	6	5	精靈雷魔导
f_18020	翼人影武者	7	5	翼人影武者
f_18024	貓人刺殺大師	7	5	貓人刺殺大師
f_18028	僵尸衛隊長	2	5	僵尸衛隊長
f_18032	冷風幽靈	2	5	冷風幽靈
f_18036	拒馬	1	5	拒馬
f_18040	秘法水晶塔	6	5	秘法水晶塔
f_18044	蜥皮戰鼓	7	5	蜥皮戰鼓
f_18048	诅咒毒锅	2	5	诅咒毒锅
f_23002	哨衛	1	6	哨衛
f_23004	侍從	1	6	侍從
f_23005	聖骑士	1	6	聖骑士
f_23006	聖殿骑士	1	6	聖殿骑士
f_23007	槍骑兵	1	6	槍骑兵
f_23008	槍骑士	1	6	槍骑士
f_23009	槍骑隊長	1	6	槍骑隊長
f_23010	骑兵	1	6	骑兵
f_23011	骑士	1	6	骑士
f_23012	骑士隊長	1	6	骑士隊長
f_23013	劍士	1	6	劍士
f_23014	大劍士	1	6	大劍士
f_23015	重劍士	1	6	重劍士
f_23016	佣兵	1	6	佣兵
f_23017	高級佣兵	1	6	高級佣兵
f_23018	佣兵隊長	1	6	佣兵隊長
f_23019	聖光团長肖恩	1	6	聖光团長肖恩
f_23020	胜利衝锋詹姆	1	6	胜利衝锋詹姆
f_23021	致命旋舞温蒂	1	6	致命旋舞温蒂
f_23022	國王奥古斯都	1	6	國王奥古斯都
f_23023	不敗尊者卡修	1	6	不敗尊者卡修
f_23024	重弩手	1	6	重弩手
f_23025	禁衛重弩手	1	6	禁衛重弩手
f_23026	重弩上尉	1	6	重弩上尉
f_23027	连弩手	1	6	连弩手
f_23028	禁衛连弩手	1	6	禁衛连弩手
f_23029	连弩上尉	1	6	连弩上尉
f_23030	猎魔將軍范海辛	1	6	猎魔將軍范海辛
f_23031	修女	1	6	修女
f_23032	戰斗修女	1	6	戰斗修女
f_23033	戰斗修女長	1	6	戰斗修女長
f_23034	执事	1	6	执事
f_23035	女牧師	1	6	女牧師
f_23036	主教	1	6	主教
f_23038	復仇旋舞茱蒂	1	6	復仇旋舞茱蒂
f_23039	猎龍將軍文森特	1	6	猎龍將軍文森特
f_23040	尊贵的艾瑞亞	1	6	尊贵的艾瑞亞
f_23041	精靈弓手	6	6	精靈弓手
f_23042	精靈長弓手	6	6	精靈長弓手
f_23043	精靈神射手	6	6	精靈神射手
f_23044	精靈猎人	6	6	精靈猎人
f_23045	精靈游侠	6	6	精靈游侠
f_23046	精靈狙擊手	6	6	精靈狙擊手
f_23047	首席游侠语風	6	6	首席游侠语風
f_23048	精靈女巫	6	6	精靈女巫
f_23049	精靈祭司	6	6	精靈祭司
f_23050	精靈大祭司	6	6	精靈大祭司
f_23051	精靈火法学徒	6	6	精靈火法学徒
f_23052	精靈火法師	6	6	精靈火法師
f_23053	精靈火魔导	6	6	精靈火魔导
f_23054	怒焰諾亞麗	6	6	怒焰諾亞麗
f_23055	天馬侦查兵	6	6	天馬侦查兵
f_23056	天馬骑衛兵	6	6	天馬骑衛兵
f_23057	天馬骑衛隊長	6	6	天馬骑衛隊長
f_23058	天馬骑兵	6	6	天馬骑兵
f_23059	天馬突擊兵	6	6	天馬突擊兵
f_23060	天馬突擊隊長	6	6	天馬突擊隊長
f_23061	西風团長菲莉	6	6	西風团長菲莉
f_23063	冰雪祭司瑞莱	6	6	冰雪祭司瑞莱
f_23064	精靈武士	6	6	精靈武士
f_23065	精靈祝福武士	6	6	精靈祝福武士
f_23066	精靈破法者	6	6	精靈破法者
f_23067	精靈衛兵	6	6	精靈衛兵
f_23068	精靈禁衛	6	6	精靈禁衛
f_23069	精靈禁衛長	6	6	精靈禁衛長
f_23070	影刺辛諾德	6	6	影刺辛諾德
f_23071	精靈雷法学徒	6	6	精靈雷法学徒
f_23072	精靈雷法師	6	6	精靈雷法師
f_23073	精靈雷魔导	6	6	精靈雷魔导
f_23074	精靈冰法学徒	6	6	精靈冰法学徒
f_23075	精靈冰法師	6	6	精靈冰法師
f_23076	精靈冰魔导	6	6	精靈冰魔导
f_23077	霜雷之心席尔瓦	6	6	霜雷之心席尔瓦
f_23078	御林铁衛希恩	6	6	御林铁衛希恩
f_23079	焰纹凯蒂	6	6	焰纹凯蒂
f_23080	远古之槍妮可	6	6	远古之槍妮可
f_23081	貓人劍客	7	6	貓人劍客
f_23082	貓人刺客	7	6	貓人刺客
f_23083	貓人刺殺大師	7	6	貓人刺殺大師
f_23084	貓人信使	7	6	貓人信使
f_23085	貓人斥候	7	6	貓人斥候
f_23086	貓人追踪者	7	6	貓人追踪者
f_23087	疾風劍瑪麗塔	7	6	疾風劍瑪麗塔
f_23094	猎手诡狼	7	6	猎手诡狼
f_23095	翼人武士	7	6	翼人武士
f_23096	翼人勇士	7	6	翼人勇士
f_23097	翼人影武者	7	6	翼人影武者
f_23098	翼人戰士	7	6	翼人戰士
f_23099	翼人襲擊者	7	6	翼人襲擊者
f_23100	翼人嗜血者	7	6	翼人嗜血者
f_23101	苍翼族長拉姆	7	6	苍翼族長拉姆
f_23102	獸人王狮吼	7	6	獸人王狮吼
f_23103	疾影劍迦羅娜	7	6	疾影劍迦羅娜
f_23104	兔人門生	7	6	兔人門生
f_23105	兔人劍客	7	6	兔人劍客
f_23106	兔人劍豪	7	6	兔人劍豪
f_23107	兔人弓箭手	7	6	兔人弓箭手
f_23108	兔人猎手	7	6	兔人猎手
f_23109	兔人狙擊手	7	6	兔人狙擊手
f_23110	狙殺大師汉娜	7	6	狙殺大師汉娜
f_23111	狼人戰士	7	6	狼人戰士
f_23112	狼人斗士	7	6	狼人斗士
f_23113	狼人突襲者	7	6	狼人突襲者
f_23114	狼人猎手	7	6	狼人猎手
f_23115	狼人嗜血者	7	6	狼人嗜血者
f_23116	狼人血腥撕裂者	7	6	狼人血腥撕裂者
f_23117	荒野屠夫巴登	7	6	荒野屠夫巴登
f_23118	劍聖艾拉	7	6	劍聖艾拉
f_23119	狼王加內特	7	6	狼王加內特
f_23120	苍翼守護者尤莲	7	6	苍翼守護者尤莲
f_23121	僵尸衛兵	2	6	僵尸衛兵
f_23122	僵尸哨衛	2	6	僵尸哨衛
f_23123	僵尸衛隊長	2	6	僵尸衛隊長
f_23124	僵尸劍士	2	6	僵尸劍士
f_23125	僵尸戰士	2	6	僵尸戰士
f_23126	僵尸隊長	2	6	僵尸隊長
f_23127	不滅的克里斯	2	6	不滅的克里斯
f_23128	吸血鬼	2	6	吸血鬼
f_23129	吸血鬼贵族	2	6	吸血鬼贵族
f_23130	吸血鬼伯爵	2	6	吸血鬼伯爵
f_23131	吸血鬼学徒	2	6	吸血鬼学徒
f_23132	吸血鬼法師	2	6	吸血鬼法師
f_23133	吸血鬼导師	2	6	吸血鬼导師
f_23134	嗜血亲王基拉	2	6	嗜血亲王基拉
f_23135	冰幽靈	2	6	冰幽靈
f_23136	寒冷幽靈	2	6	寒冷幽靈
f_23137	冷風幽靈	2	6	冷風幽靈
f_23138	幽靈	2	6	幽靈
f_23139	恐怖幽靈	2	6	恐怖幽靈
f_23140	恐怖魅影	2	6	恐怖魅影
f_23141	绝望之靈	2	6	绝望之靈
f_23142	死靈君主希洛	2	6	死靈君主希洛
f_23143	凋零公主瑞琪	2	6	凋零公主瑞琪
f_23144	诱骗者迪卡伊	2	6	诱骗者迪卡伊
f_23145	骷髏劍士	2	6	骷髏劍士
f_23146	骷髏戰士	2	6	骷髏戰士
f_23147	骷髏百夫長	2	6	骷髏百夫長
f_23148	骷髏投槍手	2	6	骷髏投槍手
f_23149	骷髏投毒者	2	6	骷髏投毒者
f_23150	骷髏剧毒散播者	2	6	骷髏剧毒散播者
f_23151	咒神者费蒙德	2	6	咒神者费蒙德
f_23152	骷髏劍士	2	6	骷髏劍士
f_23153	骷髏戰士	2	6	骷髏戰士
f_23154	骷髏百夫長	2	6	骷髏百夫長
f_23155	骷髏投槍手	2	6	骷髏投槍手
f_23156	骷髏投毒者	2	6	骷髏投毒者
f_23157	骷髏剧毒散播者	2	6	骷髏剧毒散播者
f_23158	咒神者费蒙德	2	6	咒神者费蒙德
f_23159	恐惧骑兵	2	6	恐惧骑兵
f_23160	恐惧骑士	2	6	恐惧骑士
f_23161	恐惧骑士隊長	2	6	恐惧骑士隊長
f_23162	死亡骑兵	2	6	死亡骑兵
f_23163	死亡骑士	2	6	死亡骑士
f_23164	死亡骑士隊長	2	6	死亡骑士隊長
f_23165	混沌領主庫彻	2	6	混沌領主庫彻
f_23166	骷髏王克尔多	2	6	骷髏王克尔多
f_23167	骷髏王克尔多	2	6	骷髏王克尔多
f_23168	囚魂領主布雷泽	2	6	囚魂領主布雷泽
f_23169	地精流氓	4	6	地精流氓
f_23170	地精土匪	4	6	地精土匪
f_23171	地精無赖	4	6	地精無赖
f_23172	地精暴徒	4	6	地精暴徒
f_23173	地精路霸	4	6	地精路霸
f_23174	地精亡命徒	4	6	地精亡命徒
f_23175	地精弓手	4	6	地精弓手
f_23176	地精偷猎者	4	6	地精偷猎者
f_23177	地精毒箭手	4	6	地精毒箭手
f_23178	突襲隊長麻脸	4	6	突襲隊長麻脸
f_23179	地精靈媒	4	6	地精靈媒
f_23180	地精薩满	4	6	地精薩满
f_23181	地精先知	4	6	地精先知
f_23182	地精织網者	4	6	地精织網者
f_23183	地精猎人	4	6	地精猎人
f_23184	地精狩猎大師	4	6	地精狩猎大師
f_23185	隱士妮迪雅	4	6	隱士妮迪雅
f_23186	帅小伙翔仔	4	6	帅小伙翔仔
f_23187	死亡之花伊尔莎	4	6	死亡之花伊尔莎
f_23188	木盾约伯	4	6	木盾约伯
f_23189	巨魔蛮兵	5	6	巨魔蛮兵
f_23190	巨魔老蛮兵	5	6	巨魔老蛮兵
f_23191	巨魔蛮兵头目	5	6	巨魔蛮兵头目
f_23192	巨魔戰士	5	6	巨魔戰士
f_23193	巨魔狂戰士	5	6	巨魔狂戰士
f_23194	巨魔狂暴戰士	5	6	巨魔狂暴戰士
f_23195	巨魔力士	5	6	巨魔力士
f_23196	巨魔大力士	5	6	巨魔大力士
f_23197	巨魔怪力头目	5	6	巨魔怪力头目
f_23198	尖牙族長	5	6	尖牙族長
f_23199	石巨魔	5	6	石巨魔
f_23200	晶化巨魔	5	6	晶化巨魔
f_23201	晶化狂怒者	5	6	晶化狂怒者
f_23202	血巨魔	5	6	血巨魔
f_23203	沸血巨魔	5	6	沸血巨魔
f_23204	沸血暴虐者	5	6	沸血暴虐者
f_23205	铁拳血眼	5	6	铁拳血眼
f_23206	蛮王火齿	5	6	蛮王火齿
f_23207	巨槌沃多	5	6	巨槌沃多
f_23208	邪力	5	6	邪力
f_23209	猎狗	3	6	猎狗
f_23210	大型猎狗	3	6	大型猎狗
f_23211	狂怒猎狗	3	6	狂怒猎狗
f_23212	地狱犬	3	6	地狱犬
f_23213	大型地狱犬	3	6	大型地狱犬
f_23214	迅猛地狱犬	3	6	迅猛地狱犬
f_23215	地狱犬雄	3	6	地狱犬雄
f_23216	蜥蜴	3	6	蜥蜴
f_23217	重甲蜥蜴	3	6	重甲蜥蜴
f_23218	超重甲蜥蜴	3	6	超重甲蜥蜴
f_23219	雷霆蜥蜴	3	6	雷霆蜥蜴
f_23220	成年雷霆蜥	3	6	成年雷霆蜥
f_23221	劍齿雷霆蜥	3	6	劍齿雷霆蜥
f_23222	碉堡巨蜥首領	3	6	碉堡巨蜥首領
f_23223	吸血蝙蝠	3	6	吸血蝙蝠
f_23224	嗜血蝙蝠	3	6	嗜血蝙蝠
f_23225	猩紅巨蝠	3	6	猩紅巨蝠
f_23226	毒蝙蝠	3	6	毒蝙蝠
f_23227	剧毒蝙蝠	3	6	剧毒蝙蝠
f_23228	喷毒巨蝠	3	6	喷毒巨蝠
f_23229	猛毒蝠王	3	6	猛毒蝠王
f_23230	雷霆蜥蜴王	3	6	雷霆蜥蜴王
f_23231	異血蝠王	3	6	異血蝠王
f_23232	奇美拉	3	6	奇美拉
f_23233	成年奇美拉	3	6	成年奇美拉
f_23234	奇美拉头領	3	6	奇美拉头領
f_23235	狮鹫	3	6	狮鹫
f_23236	铁翼狮鹫	3	6	铁翼狮鹫
f_23237	狮鹫头領	3	6	狮鹫头領
f_23238	魔焰奇美拉	3	6	魔焰奇美拉
f_23239	宝石獸	3	6	宝石獸
f_23240	金色宝石獸	3	6	金色宝石獸
f_23241	異色宝石獸	3	6	異色宝石獸
f_23242	独角獸	3	6	独角獸
f_23243	幻影独角獸	3	6	幻影独角獸
f_23244	相位独角獸	3	6	相位独角獸
f_23245	虹頂宝石獸	3	6	虹頂宝石獸
f_23246	猎狗克里冈	3	6	猎狗克里冈
f_23248	梦魇	3	6	梦魇
f_23249	火焰雏龍	9	6	火焰雏龍
f_23250	火焰飛龍	9	6	火焰飛龍
f_23251	成年火焰飛龍	9	6	成年火焰飛龍
f_23252	忠诚的瓦卡諾斯	9	6	忠诚的瓦卡諾斯
f_23253	幼年火焰龍人	9	6	幼年火焰龍人
f_23254	火焰龍人	9	6	火焰龍人
f_23255	火焰龍女	9	6	火焰龍女
f_23256	火龍女王瓦妮莎	9	6	火龍女王瓦妮莎
f_23257	冰霜雏龍	9	6	冰霜雏龍
f_23258	冰霜飛龍	9	6	冰霜飛龍
f_23259	成年冰霜飛龍	9	6	成年冰霜飛龍
f_23260	冰暴之父格莱西亞	9	6	冰暴之父格莱西亞
f_23261	幼年冰霜龍人	9	6	幼年冰霜龍人
f_23262	冰霜龍人	9	6	冰霜龍人
f_23263	冰霜龍女	9	6	冰霜龍女
f_23264	极地龍母諾拉	9	6	极地龍母諾拉
f_23265	闪电雏龍	9	6	闪电雏龍
f_23266	闪电飛龍	9	6	闪电飛龍
f_23267	成年闪电飛龍	9	6	成年闪电飛龍
f_23268	破天之槍塔蒂諾斯	9	6	破天之槍塔蒂諾斯
f_23269	幼年闪电龍人	9	6	幼年闪电龍人
f_23270	闪电龍人	9	6	闪电龍人
f_23271	闪电龍女	9	6	闪电龍女
f_23272	鬼武白龍	9	6	鬼武白龍
f_23273	神聖雏龍	9	6	神聖雏龍
f_23274	神聖飛龍	9	6	神聖飛龍
f_23275	成年神聖飛龍	9	6	成年神聖飛龍
f_23276	驭光者伊斯奈尔	9	6	驭光者伊斯奈尔
f_23277	幼年神聖龍人	9	6	幼年神聖龍人
f_23278	神聖龍人	9	6	神聖龍人
f_23279	神聖龍女	9	6	神聖龍女
f_23280	耀陽之翼奥羅拉	9	6	耀陽之翼奥羅拉
f_23281	暗影雏龍	9	6	暗影雏龍
f_23282	暗影飛龍	9	6	暗影飛龍
f_23283	成年暗影飛龍	9	6	成年暗影飛龍
f_23284	混沌邪龍尼莫諾斯	9	6	混沌邪龍尼莫諾斯
f_23285	幼年暗影龍人	9	6	幼年暗影龍人
f_23286	暗影龍人	9	6	暗影龍人
f_23287	暗影龍女	9	6	暗影龍女
f_23288	蔽日龍王安涅	9	6	蔽日龍王安涅
f_23289	天使	10	6	天使
f_23290	天使观察者	10	6	天使观察者
f_23291	天使引路者	10	6	天使引路者
f_23292	希望之光伊斯瑞拉	10	6	希望之光伊斯瑞拉
f_23296	天界戰將凯特琳	10	6	天界戰將凯特琳
f_23297	权天使	10	6	权天使
f_23298	王权天使	10	6	王权天使
f_23299	帝权天使	10	6	帝权天使
f_23300	帝國守護者安奈尔	10	6	帝國守護者安奈尔
f_23304	神之壁垒卡梅尔	10	6	神之壁垒卡梅尔
f_23305	能天使	10	6	能天使
f_23306	靈能天使	10	6	靈能天使
f_23307	幽能天使	10	6	幽能天使
f_23308	神之镜穆瑞尔	10	6	神之镜穆瑞尔
f_23309	主天使	10	6	主天使
f_23310	主天使督察	10	6	主天使督察
f_23311	主天使督軍	10	6	主天使督軍
f_23312	靈魂守望者諾埃尔	10	6	靈魂守望者諾埃尔
f_23313	座天使骑兵	10	6	座天使骑兵
f_23314	座天使骑士	10	6	座天使骑士
f_23315	座天使骑士長	10	6	座天使骑士長
f_23316	奔雷杰拉	10	6	奔雷杰拉
f_23317	智天使弓手	10	6	智天使弓手
f_23318	智天使射手	10	6	智天使射手
f_23319	智天使神射手	10	6	智天使神射手
f_23320	穹翎海泽尔	10	6	穹翎海泽尔
f_23321	炽天使	10	6	炽天使
f_23322	炽天使精兵	10	6	炽天使精兵
f_23323	炽天使領軍	10	6	炽天使領軍
f_23324	救赎之心卡瑞拉	10	6	救赎之心卡瑞拉
f_23325	天使長烏列尔	10	6	天使長烏列尔
f_23326	天使長拉斐尔	10	6	天使長拉斐尔
f_23327	天使長加百列	10	6	天使長加百列
f_23328	天使長米迦勒	10	6	天使長米迦勒
f_23329	魔童	11	6	魔童
f_23330	魔仆	11	6	魔仆
f_23331	魔兵	11	6	魔兵
f_23332	狡诈的泰里昂	11	6	狡诈的泰里昂
f_23333	石像鬼	11	6	石像鬼
f_23334	白玉石像鬼	11	6	白玉石像鬼
f_23335	黑曜石像鬼	11	6	黑曜石像鬼
f_23336	沉睡者洛多維科	11	6	沉睡者洛多維科
f_23337	石像鬼	11	6	石像鬼
f_23338	白玉石像鬼	11	6	白玉石像鬼
f_23339	黑曜石像鬼	11	6	黑曜石像鬼
f_23340	沉睡者洛多維科	11	6	沉睡者洛多維科
f_23341	地狱火	11	6	地狱火
f_23342	震颤地狱火	11	6	震颤地狱火
f_23343	恐怖地狱火	11	6	恐怖地狱火
f_23344	焚盡者斯达特斯	11	6	焚盡者斯达特斯
f_23345	安达尔	11	6	安达尔
f_23346	深渊領主	11	6	深渊領主
f_23347	残酷深渊領主	11	6	残酷深渊領主
f_23348	暴虐深渊領主	11	6	暴虐深渊領主
f_23349	屠城者卡里古拉	11	6	屠城者卡里古拉
f_23350	梦魔女	11	6	梦魔女
f_23351	噩梦魔女	11	6	噩梦魔女
f_23352	梦魇魔女	11	6	梦魇魔女
f_23353	引诱者莉莉絲	11	6	引诱者莉莉絲
f_23354	感染源	11	6	感染源
f_23355	疫病感染源	11	6	疫病感染源
f_23356	瘟疫感染源	11	6	瘟疫感染源
f_23357	作呕者弗雷德里克	11	6	作呕者弗雷德里克
f_23358	墨菲斯	11	6	墨菲斯
f_23359	眼魔	11	6	眼魔
f_23360	長老之眼	11	6	長老之眼
f_23361	巢母之眼	11	6	巢母之眼
f_23363	巴尔	11	6	巴尔
f_23364	復生巴尔	11	6	復生巴尔
f_23365	毁滅巴尔	11	6	毁滅巴尔
f_23366	巴風特	11	6	巴風特
f_23367	巴風特戰士	11	6	巴風特戰士
f_23368	巴風特头目	11	6	巴風特头目
f_23369	执行者伊尼亞斯	11	6	执行者伊尼亞斯
f_23370	堕天使	11	6	堕天使
f_23371	堕天使精兵	11	6	堕天使精兵
f_23372	堕天使領軍	11	6	堕天使領軍
f_23373	坠星路西法	11	6	坠星路西法
f_23374	迪亞波羅	11	6	迪亞波羅
f_23375	劳動之星蘭蘭	7	6	劳動之星蘭蘭
f_23377	羅密欧	1	6	羅密欧
f_23380	火鸡骑士查查	4	6	火鸡骑士查查
f_23381	聖诞女郎梅麗尔	7	6	聖诞女郎梅麗尔
f_23382	蛇姬紅	1	6	蛇姬紅
f_23383	後羿	1	6	後羿
f_23384	嫦娥	1	6	嫦娥
f_23385	劳動模范白白	1	6	劳動模范白白
f_23386	熊孩子东东	8	6	熊孩子东东
f_23387	假日貓女索瑪麗	7	6	假日貓女索瑪麗
f_23388	火焰咒師耐莉	1	6	火焰咒師耐莉
f_23389	龍拳師	9	6	龍拳師
f_23390	南瓜魔女EX	2	6	南瓜魔女EX
f_23392	聖诞雪精靈瑞絲	6	6	聖诞雪精靈瑞絲
f_23393	巾帼英雄花木蘭	1	6	巾帼英雄花木蘭
f_24001	庄主夫人	1	6	庄主夫人
f_24002	巅峰女武神	8	6	巅峰女武神
f_24003	荆棘王座	8	6	荆棘王座
f_24004	女警薇薇安	1	6	女警薇薇安
f_24005	滅龍	1	6	滅龍
f_24006	救赎天使莉莉絲	10	6	救赎天使莉莉絲
f_24007	缚根亡魂	2	6	缚根亡魂
f_24008	威廉·華莱士	1	6	威廉·華莱士
f_24009	小鲜肉	1	6	小鲜肉
f_24010	黑暗女巫凡妮莎	2	6	黑暗女巫凡妮莎
